ORDERNUMBER,ORDERDATE,STATUS,CUSTOMERNAME,DEALSIZE
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Small
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10304,10/11/2004 0:00,Shipped,Auto Assoc. & Cie.,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Large
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10402,4/7/2005 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10402,4/7/2005 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Small
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10211,1/15/2004 0:00,Shipped,Auto Canal Petit,Medium
10252,5/26/2004 0:00,Shipped,Auto Canal Petit,Small
10402,4/7/2005 0:00,Shipped,Auto Canal Petit,Medium
10352,12/3/2004 0:00,Shipped,Auto-Moto Classics Inc.,Small
10352,12/3/2004 0:00,Shipped,Auto-Moto Classics Inc.,Small
10352,12/3/2004 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10130,6/16/2003 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10352,12/3/2004 0:00,Shipped,Auto-Moto Classics Inc.,Small
10290,9/7/2004 0:00,Shipped,Auto-Moto Classics Inc.,Small
10130,6/16/2003 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10290,9/7/2004 0:00,Shipped,Auto-Moto Classics Inc.,Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10110,3/18/2003 0:00,Shipped,"AV Stores, Co.",Medium
10306,10/14/2004 0:00,Shipped,"AV Stores, Co.",Medium
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Small
10332,11/17/2004 0:00,Shipped,"AV Stores, Co.",Large
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Small
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Small
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Medium
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Small
10158,10/10/2003 0:00,Shipped,Baane Mini Imports,Small
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Medium
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Small
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Medium
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Medium
10309,10/15/2004 0:00,Shipped,Baane Mini Imports,Small
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Medium
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Large
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10325,11/5/2004 0:00,Shipped,Baane Mini Imports,Small
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Medium
10103,1/29/2003 0:00,Shipped,Baane Mini Imports,Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Medium
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Medium
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Medium
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Medium
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10296,9/15/2004 0:00,Shipped,"Bavarian Collectables Imports, Co.",Small
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Small
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Small
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Small
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Large
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Large
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Large
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Medium
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Small
10300,10/4/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Small
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Small
10230,3/15/2004 0:00,Shipped,"Blauer See Auto, Co.",Medium
10323,11/5/2004 0:00,Shipped,"Blauer See Auto, Co.",Medium
10101,1/9/2003 0:00,Shipped,"Blauer See Auto, Co.",Small
10101,1/9/2003 0:00,Shipped,"Blauer See Auto, Co.",Small
10323,11/5/2004 0:00,Shipped,"Blauer See Auto, Co.",Medium
,,,,
10101,1/9/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10101,1/9/2003 0:00,Shipped,"Blauer See Auto, Co.",Medium
10376,2/8/2005 0:00,Shipped,Boards & Toys Co.,Medium
10154,10/2/2003 0:00,Shipped,Boards & Toys Co.,Small
,,,,
10154,10/2/2003 0:00,Shipped,Boards & Toys Co.,Small
10231,3/19/2004 0:00,Shipped,CAF Imports,Large
10231,3/19/2004 0:00,Shipped,CAF Imports,Medium
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Medium
10177,11/7/2003 0:00,Shipped,CAF Imports,Medium
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Medium
10177,11/7/2003 0:00,Shipped,CAF Imports,Medium
10177,11/7/2003 0:00,Shipped,CAF Imports,Small
10177,11/7/2003 0:00,Shipped,CAF Imports,Medium
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10249,5/8/2004 0:00,Shipped,Cambridge Collectables Co.,Small
10249,5/8/2004 0:00,Shipped,Cambridge Collectables Co.,Small
10249,5/8/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Small
10249,5/8/2004 0:00,Shipped,Cambridge Collectables Co.,Small
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Small
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10228,3/10/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10249,5/8/2004 0:00,Shipped,Cambridge Collectables Co.,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Large
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Small
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Medium
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Small
10313,10/22/2004 0:00,Shipped,Canadian Gift Exchange Network,Medium
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Small
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10206,12/5/2003 0:00,Shipped,Canadian Gift Exchange Network,Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Large
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10307,10/14/2004 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Small
10183,11/13/2003 0:00,Shipped,"Classic Gift Ideas, Inc",Medium
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10115,4/4/2003 0:00,Shipped,Classic Legends Inc.,Medium
10115,4/4/2003 0:00,Shipped,Classic Legends Inc.,Large
10115,4/4/2003 0:00,Shipped,Classic Legends Inc.,Medium
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Medium
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Medium
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Small
10115,4/4/2003 0:00,Shipped,Classic Legends Inc.,Medium
10115,4/4/2003 0:00,Shipped,Classic Legends Inc.,Small
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10163,10/20/2003 0:00,Shipped,Classic Legends Inc.,Medium
10337,11/21/2004 0:00,Shipped,Classic Legends Inc.,Medium
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Small
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Large
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Large
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Small
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Small
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Small
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Small
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Small
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Small
10220,2/12/2004 0:00,Shipped,"Clover Collections, Co.",Medium
10297,9/16/2004 0:00,Shipped,"Clover Collections, Co.",Small
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10226,2/26/2004 0:00,Shipped,Collectable Mini Designs Co.,Large
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Small
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10222,2/19/2004 0:00,Shipped,Collectable Mini Designs Co.,Medium
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Medium
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Medium
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Large
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Medium
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Medium
10147,9/5/2003 0:00,Shipped,Collectables For Less Inc.,Small
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Medium
10274,7/21/2004 0:00,Shipped,Collectables For Less Inc.,Small
10274,7/21/2004 0:00,Shipped,Collectables For Less Inc.,Small
10274,7/21/2004 0:00,Shipped,Collectables For Less Inc.,Medium
10274,7/21/2004 0:00,Shipped,Collectables For Less Inc.,Small
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Small
10274,7/21/2004 0:00,Shipped,Collectables For Less Inc.,Small
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Medium
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Medium
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Small
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Medium
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Large
10369,1/20/2005 0:00,Shipped,Collectables For Less Inc.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Large
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10381,2/17/2005 0:00,Shipped,Corporate Gift Ideas Co.,Large
10381,2/17/2005 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10384,2/23/2005 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10159,10/10/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10384,2/23/2005 0:00,Shipped,Corporate Gift Ideas Co.,Small
10384,2/23/2005 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10381,2/17/2005 0:00,Shipped,Corporate Gift Ideas Co.,Small
10381,2/17/2005 0:00,Shipped,Corporate Gift Ideas Co.,Medium
10381,2/17/2005 0:00,Shipped,Corporate Gift Ideas Co.,Small
10162,10/18/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
10162,10/18/2003 0:00,Shipped,Corporate Gift Ideas Co.,Small
